4000228452764763|10|2027|000
4000227113375845|10|2027|853
4000226603023584|10|2027|279
4000225053538828|10|2027|266
4000223412111858|10|2027|591
4000220674618703|10|2027|093
4000223734245426|10|2027|790
4000228786855436|10|2027|484
4000224274340213|10|2027|240
4000221472521578|10|2027|550
4000221364742480|10|2027|152
4000226738025405|10|2027|128
4000228283335064|10|2027|450
4000228446178286|10|2027|676
4000228750822628|10|2027|152
4000227050718411|10|2027|108
4000227561666372|10|2027|260
4000221517548628|10|2027|363
4000226587537666|10|2027|328
4000220706164577|10|2027|265
4000228244055066|10|2027|750
4000224272550847|10|2027|262
4000228521368083|10|2027|875
4000224423100005|10|2027|656
4000225254104230|10|2027|729
4000224241080686|10|2027|467
4000226806631464|10|2027|700
4000222110011840|10|2027|320
4000227007046775|10|2027|942
4000228212887631|10|2027|704
4000222004046761|10|2027|476
4000227373778548|10|2027|220
4000222158165011|10|2027|089
4000226362331632|10|2027|116
4000221854116286|10|2027|979
4000225057051034|10|2027|769
4000224085041067|10|2027|786
4000223705617231|10|2027|268
4000222784200778|10|2027|974
4000220871340127|10|2027|728
4000220833270883|10|2027|195
4000224631806161|10|2027|917
4000223513002832|10|2027|559
4000227118317818|10|2027|568
4000227428431838|10|2027|527
4000228473473048|10|2027|365
4000223568516280|10|2027|502
4000221547433866|10|2027|183
4000220726775477|10|2027|599
4000222625176542|10|2027|572
4000223443015532|10|2027|477
4000228440618543|10|2027|642
4000225301135534|10|2027|556
4000227867126527|10|2027|495
4000223031276454|10|2027|937
4000220435103847|10|2027|731
4000223243237328|10|2027|303
4000227642813134|10|2027|819
4000222083360414|10|2027|349
4000227000500315|10|2027|271
4000227056211445|10|2027|308
4000223222362212|10|2027|542
4000221486247020|10|2027|479
4000222078472505|10|2027|539
4000227648004282|10|2027|062
4000224775354465|10|2027|367
4000227140738338|10|2027|345
4000223560260218|10|2027|514
4000221734516747|10|2027|811
4000224578137406|10|2027|998
4000223106412083|10|2027|788
4000220505311106|10|2027|022
4000222625576337|10|2027|180
4000226885722622|10|2027|433
4000220147751305|10|2027|917
4000221062172501|10|2027|070
4000223415066638|10|2027|619
4000225342487100|10|2027|722
4000227632258258|10|2027|290
4000227330674012|10|2027|815
4000222510551767|10|2027|806
4000223265486480|10|2027|938
4000223628403347|10|2027|309
4000227837688762|10|2027|872
4000222123572333|10|2027|585
4000225486420412|10|2027|300
4000227718668420|10|2027|029
4000228742102287|10|2027|791
4000221770683864|10|2027|082
4000220083057881|10|2027|078
4000224874147844|10|2027|246
4000223205276470|10|2027|741
4000227011516748|10|2027|137
4000225801414728|10|2027|734
4000228860138675|10|2027|716
4000223708305172|10|2027|363
4000226468664605|10|2027|436
4000227833386841|10|2027|987
4000223523051373|10|2027|252
4000227226751155|10|2027|540
4000225527440650|10|2027|277
4000222703437600|10|2027|517
4000221385840354|10|2027|690
4000223234308468|10|2027|457
4000227628441165|10|2027|375
4000228085322526|10|2027|132
4000225857210731|10|2027|370
4000221638818702|10|2027|701
4000226203427201|10|2027|224
4000224673378152|10|2027|167
4000227018070376|10|2027|918
4000223437531262|10|2027|807
4000227487352826|10|2027|153
4000225717227222|10|2027|713
4000225751643102|10|2027|017
4000222467548857|10|2027|207
4000225560153863|10|2027|687
4000221827755400|10|2027|080
4000227163043673|10|2027|700
4000223841514433|10|2027|671
4000220835858461|10|2027|692
4000223624287140|10|2027|442
4000223403765118|10|2027|534
4000226382651175|10|2027|645
4000221751367487|10|2027|147
4000221857602043|10|2027|187
4000224121882151|10|2027|144
4000228755475562|10|2027|943
4000221731204446|10|2027|361
4000221623864521|10|2027|373
4000224455660546|10|2027|676
4000223032163404|10|2027|400
4000227772043106|10|2027|694
4000228256024463|10|2027|762
4000220681726077|10|2027|933
4000224423360211|10|2027|629
4000221604330831|10|2027|093
4000223073112161|10|2027|424
4000221130764651|10|2027|362
4000221232626238|10|2027|299
4000228454335455|10|2027|523
4000224653847515|10|2027|976
4000221601406642|10|2027|470
4000228417180204|10|2027|089
4000222302806007|10|2027|616
4000226276824037|10|2027|104
4000225675618388|10|2027|736
4000223000273268|10|2027|419
4000221660373543|10|2027|911
4000220518851130|10|2027|869
4000226567686608|10|2027|259
4000227065007701|10|2027|687
4000222448855645|10|2027|671
4000227774002886|10|2027|389
4000226246740644|10|2027|624
4000222225840158|10|2027|096
4000228355460212|10|2027|214
4000227338144588|10|2027|485
4000227710245482|10|2027|158
4000222427743200|10|2027|262
4000221375188632|10|2027|721
4000225580207475|10|2027|179
4000223548220615|10|2027|783
4000221537006425|10|2027|654
4000222884766330|10|2027|571
4000225861517824|10|2027|499
4000220721748883|10|2027|834
4000228620755735|10|2027|536
4000225850085817|10|2027|086
4000228883440884|10|2027|320
4000220287268342|10|2027|604
4000226258185662|10|2027|145
4000227603400517|10|2027|058
4000227143064518|10|2027|776
4000222077460444|10|2027|321
4000221833137288|10|2027|018
4000226644644745|10|2027|373
4000220632651226|10|2027|733
4000225621578074|10|2027|229
4000228682876312|10|2027|368
4000228332366144|10|2027|620
4000228372585637|10|2027|357
4000227667666326|10|2027|236
4000228776043365|10|2027|450
4000227643671713|10|2027|367
4000221801500517|10|2027|886
4000225452218725|10|2027|606
4000228384163654|10|2027|390
4000224684307828|10|2027|567
4000223502263007|10|2027|735
4000226071328572|10|2027|064
4000228564663143|10|2027|731
4000227318872786|10|2027|195
4000220117056420|10|2027|086
4000227670720177|10|2027|634
4000221631734484|10|2027|480
4000227010855774|10|2027|054
4000222727771422|10|2027|256
4000220525247538|10|2027|429
4000222744054653|10|2027|232
4000222152001360|10|2027|933
4000226180637533|10|2027|825
4000220661780656|10|2027|071
4000227260267670|10|2027|922
4000224265348605|10|2027|708
4000224726356825|10|2027|719
4000223155626344|10|2027|999
4000227280431017|10|2027|851
4000221722536053|10|2027|308
4000221748862863|10|2027|444
4000226632700624|10|2027|253
4000224846703567|10|2027|975
4000221174532212|10|2027|787
4000228365776201|10|2027|027
4000220405404522|10|2027|608
4000225532560047|10|2027|683
4000224440516480|10|2027|277
4000228610047028|10|2027|091
4000221316140254|10|2027|439
4000226803037103|10|2027|679
4000227854318020|10|2027|377
4000221152333336|10|2027|522
4000224058077015|10|2027|145
4000227076231753|10|2027|025
4000226687273584|10|2027|513
4000227680162386|10|2027|038
4000222123176218|10|2027|620
4000222312688270|10|2027|920
4000225641811885|10|2027|840
4000225506015077|10|2027|421
4000220352014738|10|2027|193
4000221712532278|10|2027|160
4000221036366015|10|2027|315
4000224388207282|10|2027|118
4000222226221051|10|2027|913
4000220033525573|10|2027|303
4000223804017382|10|2027|795
4000228245154173|10|2027|541
4000225525336306|10|2027|400
4000221470532866|10|2027|703
4000225105788082|10|2027|999
4000227054562211|10|2027|656
4000221722558537|10|2027|570
4000223217281211|10|2027|050
4000220278711433|10|2027|802
4000225164284536|10|2027|118
4000225413410882|10|2027|507
4000228811182723|10|2027|074
4000220175856554|10|2027|145
4000223706613163|10|2027|409
4000224577041468|10|2027|519
4000228402386535|10|2027|706
4000226025135008|10|2027|629
4000221501723815|10|2027|123
4000228578871302|10|2027|433
4000220687042883|10|2027|591
4000224750251603|10|2027|527
4000222743077416|10|2027|220
4000227881583307|10|2027|750
4000222674683570|10|2027|435
4000223672348646|10|2027|475
4000228138352223|10|2027|350
4000222822202646|10|2027|323
4000221360734606|10|2027|650
4000226883602404|10|2027|652
4000223125830067|10|2027|605
4000226502434254|10|2027|892
4000223824138036|10|2027|742
4000226667038320|10|2027|317
4000225784565306|10|2027|952
4000226805083121|10|2027|393
4000228468388177|10|2027|947
4000227185331734|10|2027|860
4000221353004603|10|2027|295
4000222260340171|10|2027|850
4000222687476186|10|2027|170
4000220858103845|10|2027|169
4000220426470106|10|2027|823
4000220235740475|10|2027|944
4000227724083747|10|2027|323
4000220418486524|10|2027|801
4000225074787685|10|2027|600
4000221030365518|10|2027|417
4000221757072842|10|2027|016
4000227643223671|10|2027|143
4000220850235785|10|2027|026
4000222208146425|10|2027|362
4000228727131715|10|2027|866
4000224138858764|10|2027|272
4000221640646265|10|2027|320
4000227445554661|10|2027|015
4000227270214001|10|2027|773
4000224754228177|10|2027|731
4000222162110581|10|2027|226
4000221304007705|10|2027|523
4000226721007014|10|2027|205
4000226175726457|10|2027|353
4000224225211737|10|2027|001
4000227263074586|10|2027|140
4000221585386448|10|2027|371
4000225621054621|10|2027|913
4000225442333758|10|2027|381
4000222702804412|10|2027|633
4000227261446810|10|2027|117
4000222752727505|10|2027|929
4000227013624532|10|2027|787
4000226885800188|10|2027|102
4000225512755435|10|2027|048
4000226444885852|10|2027|261
4000227848338233|10|2027|661
4000226336352177|10|2027|598
4000220013700451|10|2027|668
4000223434785630|10|2027|005
4000228171247447|10|2027|846
4000226324421885|10|2027|363
4000223307766816|10|2027|738
4000220428560318|10|2027|235
4000223848635843|10|2027|020
4000227240405515|10|2027|899
4000224143727632|10|2027|478
4000224123885012|10|2027|172
4000227725211131|10|2027|672
4000223838211886|10|2027|363
4000225753441570|10|2027|590
4000223835581422|10|2027|085
4000225630211543|10|2027|400
4000220070217787|10|2027|973
4000228260185185|10|2027|015
4000227226602366|10|2027|197
4000224010001277|10|2027|942
4000227213878425|10|2027|950
4000228874555807|10|2027|163
4000220432301618|10|2027|259
4000223771433000|10|2027|208
4000220660307352|10|2027|915
4000220387555754|10|2027|149
4000221126072028|10|2027|046
4000222462705056|10|2027|950
4000224316027885|10|2027|898
4000222160664001|10|2027|021
4000223543145676|10|2027|852
4000228668166720|10|2027|587
4000225134682348|10|2027|290
4000220537083038|10|2027|443
4000221106773553|10|2027|017
4000223012671178|10|2027|680
4000227627741102|10|2027|028
4000225875080421|10|2027|217
4000227366227230|10|2027|420
4000228732663173|10|2027|603
4000226047440881|10|2027|879
4000222786371445|10|2027|236
4000224162070385|10|2027|162
4000225740212886|10|2027|190
4000224656510888|10|2027|521
4000221547112247|10|2027|529
4000228833375180|10|2027|999
4000227485211305|10|2027|424
4000226332861312|10|2027|693
4000223066654336|10|2027|834
4000220380436333|10|2027|065
4000220215522117|10|2027|107
4000225170346378|10|2027|132
4000221270564465|10|2027|152
4000224544146226|10|2027|300
4000226018257124|10|2027|816
4000224541724314|10|2027|153
4000228674874143|10|2027|430
4000226084460271|10|2027|323
4000228651230731|10|2027|816
4000221574781625|10|2027|437
4000220720638242|10|2027|077
4000221777056783|10|2027|667
4000227256325342|10|2027|696
4000228068884351|10|2027|950
4000222524630482|10|2027|664
4000225317383318|10|2027|465
4000225672423428|10|2027|990
4000221281538235|10|2027|817
4000225675622588|10|2027|428
4000225382465578|10|2027|213
4000224313187617|10|2027|069
4000227560727860|10|2027|043
4000223133551481|10|2027|832
4000226221147153|10|2027|957
4000221286514116|10|2027|862
4000222322570658|10|2027|716
4000225182664115|10|2027|822
4000226708780203|10|2027|641
4000223337711212|10|2027|596
4000222145208023|10|2027|639
4000224533254718|10|2027|524
4000224436103822|10|2027|007
4000227142633115|10|2027|413
4000228527527484|10|2027|719
4000226546532618|10|2027|623
4000226881347556|10|2027|491
4000226414658578|10|2027|156
4000224432286878|10|2027|741
4000224586651380|10|2027|526
4000222524832625|10|2027|262
4000220626216184|10|2027|940
4000221640368563|10|2027|346
4000222731416154|10|2027|475
4000226303554714|10|2027|628
4000226232017874|10|2027|061
4000223421644824|10|2027|250
4000227362088552|10|2027|699
4000225612283700|10|2027|248
4000222361466750|10|2027|951
4000223848528642|10|2027|333
4000226840640315|10|2027|906
4000223847506284|10|2027|563
4000221233014467|10|2027|054
4000222106545553|10|2027|557
4000226118356164|10|2027|947
4000221284017781|10|2027|200
4000225116446167|10|2027|785
4000227173557332|10|2027|381
4000228351555643|10|2027|360
4000220754545560|10|2027|255
4000227327420767|10|2027|984
4000220082751534|10|2027|772
4000225506265227|10|2027|586
4000228552550401|10|2027|617
4000227125265315|10|2027|650
4000225560478500|10|2027|925
4000225403681443|10|2027|216
4000223268730546|10|2027|811
4000224335858252|10|2027|220
4000223783576663|10|2027|183
4000226746716631|10|2027|949
4000224778775344|10|2027|177
4000225818308046|10|2027|863
4000221628667010|10|2027|191
4000223081315525|10|2027|400
4000225408672827|10|2027|672
4000227500626453|10|2027|152
4000227823707287|10|2027|200
4000224426208623|10|2027|814
4000224527765141|10|2027|799
4000225437280600|10|2027|150
4000224885536001|10|2027|142
4000227651563174|10|2027|104
4000220012758765|10|2027|165
4000225046525635|10|2027|276
4000223244134755|10|2027|111
4000222850438765|10|2027|127
4000225715268855|10|2027|811
4000223253858344|10|2027|152
4000221635524246|10|2027|172
4000228734855405|10|2027|212
4000226856268407|10|2027|508
4000226750623657|10|2027|976
4000227854338275|10|2027|548
4000221831874031|10|2027|202
4000225710488276|10|2027|973
4000222123480677|10|2027|321
4000222515850230|10|2027|009
4000228766281231|10|2027|566
4000228138153571|10|2027|037
4000225500755736|10|2027|864
4000225041468351|10|2027|042
4000228521000702|10|2027|486
4000228512305508|10|2027|926
4000227521510744|10|2027|824
4000227102775153|10|2027|976
4000224111783856|10|2027|820
4000224430760734|10|2027|270
4000222805065820|10|2027|901
4000225533751280|10|2027|633
4000220568747220|10|2027|216
4000221144323031|10|2027|750
4000227740751418|10|2027|456
4000224270550328|10|2027|466
4000220477362335|10|2027|124
4000224341866224|10|2027|000
4000227672752814|10|2027|609
4000227785618621|10|2027|371
4000226475051572|10|2027|958
4000228322614081|10|2027|664
4000223160521225|10|2027|716
4000225115287026|10|2027|961
4000228432747607|10|2027|765
4000228445323073|10|2027|733
4000228285371265|10|2027|009
4000228424335734|10|2027|750
4000223165667585|10|2027|790
4000221675321081|10|2027|295
4000223016534430|10|2027|031
4000225333327513|10|2027|008
4000225172144276|10|2027|004
4000221645308275|10|2027|048
4000224480503273|10|2027|307
4000222376704435|10|2027|210
4000222368430056|10|2027|219
4000228237551733|10|2027|935
4000224446280628|10|2027|543
4000226023077624|10|2027|632
4000220241427521|10|2027|087
4000224281044147|10|2027|510
4000220643464171|10|2027|522
4000225620342365|10|2027|795
4000222712004300|10|2027|349
4000220188838433|10|2027|880
4000227374441211|10|2027|057
4000228127067121|10|2027|552
4000224016462176|10|2027|784
4000223527135263|10|2027|313
4000223863815528|10|2027|805
4000227537407067|10|2027|095
4000228432636362|10|2027|181
4000228712683704|10|2027|002
4000225216210588|10|2027|980
4000227754585678|10|2027|155
4000223243208386|10|2027|462
4000222772138055|10|2027|142
4000227243617470|10|2027|706
4000224470235563|10|2027|016
4000224645217736|10|2027|879
4000220582167447|10|2027|602
4000226237772234|10|2027|158
4000228883322256|10|2027|975
4000224378457061|10|2027|669
4000220258081047|10|2027|735
4000224132125053|10|2027|831
4000223708386081|10|2027|593
4000223706053600|10|2027|825
4000226660331045|10|2027|200
4000221358837478|10|2027|577
4000221135208258|10|2027|738
4000227868008021|10|2027|203
4000223455547885|10|2027|369
4000225740170381|10|2027|913
4000226323452238|10|2027|089
4000227556466226|10|2027|951
4000221210055475|10|2027|326
4000223285746608|10|2027|049
4000221383721184|10|2027|508
4000225243203101|10|2027|879
4000228553406256|10|2027|645
4000224612481356|10|2027|997
4000226078662031|10|2027|918
4000227103185576|10|2027|865
4000225150337108|10|2027|252
4000225408271455|10|2027|858
4000221611840376|10|2027|978
4000226841873238|10|2027|071
4000220076075718|10|2027|108
4000221446101077|10|2027|941
4000223815288683|10|2027|272
4000225388281565|10|2027|736
4000221264833223|10|2027|524
4000223326507258|10|2027|072
4000227343372752|10|2027|441
4000223868362542|10|2027|809
4000226523145475|10|2027|275
4000224250863212|10|2027|627
4000227587874166|10|2027|864
4000225140680187|10|2027|344
4000227067365487|10|2027|585
4000227347713217|10|2027|329
4000220757182353|10|2027|136
4000227482052850|10|2027|645
4000220711061586|10|2027|663
4000220778113072|10|2027|587
4000221514081854|10|2027|955
4000226580744731|10|2027|477
4000226062730778|10|2027|764
4000224866446485|10|2027|337
4000220667457333|10|2027|276
4000227301321171|10|2027|199
4000228563327831|10|2027|801
4000220002744544|10|2027|971
4000225811338602|10|2027|489
4000224850101526|10|2027|300
4000228424838216|10|2027|751
4000227516345841|10|2027|664
4000226477016680|10|2027|504
4000223867247645|10|2027|869
4000227512368078|10|2027|981
4000226526371565|10|2027|336
4000220264445632|10|2027|701
4000220318815277|10|2027|766
4000224447155332|10|2027|261
4000221823456011|10|2027|310
4000224166738755|10|2027|232
4000222054382413|10|2027|414
4000224767370701|10|2027|731
4000225871884842|10|2027|531
4000225804883531|10|2027|778
4000225840222710|10|2027|321
4000227884073116|10|2027|239
4000221404280822|10|2027|578
4000224485310666|10|2027|461
4000226600771607|10|2027|916
4000227034876400|10|2027|032
4000226362823315|10|2027|725
4000227038821584|10|2027|223
4000222356358616|10|2027|761
4000221162242436|10|2027|515
4000223363828781|10|2027|839
4000221605031156|10|2027|742
4000220852562657|10|2027|726
4000225788740624|10|2027|267
4000221111328450|10|2027|260
4000224587372002|10|2027|338
4000222205386826|10|2027|241
4000226566651744|10|2027|684
4000222028311175|10|2027|128
4000225861842172|10|2027|247
4000221601461654|10|2027|304
4000223562331157|10|2027|054
4000224243736012|10|2027|015
4000225888158081|10|2027|066
4000224222220186|10|2027|937
4000222574840734|10|2027|656
4000227863620580|10|2027|530
4000222133218620|10|2027|894
4000228001821163|10|2027|403
4000222465414565|10|2027|144
4000220462863305|10|2027|849
4000222502062781|10|2027|522
4000225263686623|10|2027|584
4000221566664474|10|2027|640
4000228842715525|10|2027|693
4000227736441172|10|2027|384
4000228435828248|10|2027|360
4000224315068120|10|2027|755
4000222522182007|10|2027|673
4000228685841487|10|2027|458
4000221027068828|10|2027|136
4000224515338315|10|2027|286
4000227163865588|10|2027|206
4000224078703731|10|2027|340
4000221727011425|10|2027|851
4000225788547011|10|2027|537
4000220774141762|10|2027|238
4000223481683738|10|2027|165
4000225221485183|10|2027|498
4000223710787607|10|2027|635
4000221824174233|10|2027|438
4000225140658688|10|2027|261
4000223557153343|10|2027|365
4000223020680823|10|2027|207
4000227356311648|10|2027|001
4000221533570184|10|2027|753
4000221411220480|10|2027|242
4000227384714508|10|2027|419
4000222815472255|10|2027|440
4000228213827818|10|2027|361
4000224888373535|10|2027|467
4000225171244747|10|2027|999
4000228157705251|10|2027|814
4000226446608625|10|2027|120
4000221357252141|10|2027|019
4000221346151412|10|2027|037
4000225470654075|10|2027|971
4000226545023015|10|2027|154
4000220083423166|10|2027|012
4000228344822043|10|2027|605
4000227771382265|10|2027|994
4000223108312588|10|2027|170
4000228661670264|10|2027|042
4000225236824731|10|2027|854
4000223461581738|10|2027|888
4000224714221312|10|2027|751
4000227635623482|10|2027|597
4000227303422266|10|2027|077
4000227017615403|10|2027|339
4000222500862315|10|2027|052
4000224337371775|10|2027|897
4000223052830320|10|2027|031
4000228811153427|10|2027|875
4000222244224236|10|2027|076
4000226615882753|10|2027|753
4000220170820878|10|2027|363
4000224342120456|10|2027|010
4000222083187171|10|2027|231
4000226781885028|10|2027|212
4000221145100107|10|2027|582
4000220563401328|10|2027|704
4000226763625608|10|2027|829
4000222761544685|10|2027|496
4000222128660380|10|2027|875
4000223578426538|10|2027|474
4000222040821656|10|2027|678
4000226853155888|10|2027|338
4000221285145888|10|2027|290
4000225130843407|10|2027|105
4000221538185384|10|2027|107
4000221028468548|10|2027|822
4000224475652374|10|2027|372
4000226685382304|10|2027|258
4000224812282117|10|2027|637
4000221318023524|10|2027|662
4000227022327861|10|2027|826
4000222881466165|10|2027|231
4000227735101504|10|2027|811
4000222304785134|10|2027|817
